PenerimaanID	CalonMahasiswaID	Tahun	AsalSekolahID	JalurID	MitraID	ProdiID_Diterima	ProdiID_Pil1	ProdiID_Pil2	StatusID	NomorPendaftaran	NomorUTBK	RataRataRapor	RataRataUTBK	RataRataSMITS	PoinPrestasi	NilaiAkhir	NRP
1534	20534	2022	79	2	0	30	30	30	1	121121167544	121121141337	0	655	0	47	84.1	4026220417
1535	20535	2022	118	2	0	30	30	30	1	121121165695	121121144456	0	733	0	40	86.1	4026221220
1536	20536	2022	40	2	0	30	30	30	1	121121160592	121121148801	0	934	0	50	88.6	4026221664
1537	20537	2022	197	2	0	4	4	30	1	121121162924	121121145859	0	711	0	41	75.7	4026220290
1538	20538	2022	179	2	0	5	5	30	1	121121168450	121121147848	0	872	0	31	75.7	4026221363
1539	20539	2022	83	2	0	6	6	38	1	121121165484	121121146499	0	621	0	45	84.5	4026221303
1540	20540	2022	31	2	0	7	7	39	1	121121162332	121121150061	0	811	0	42	73.4	4026221329
1541	20541	2022	101	2	0	8	8	40	1	121121162999	121121142699	0	918	0	27	78.9	4026221638
1542	20542	2022	172	2	0	9	9	41	1	121121164476	121121147976	0	565	0	5	84.3	4026220087
1543	20543	2022	193	2	0	10	10	1	1	121121161205	121121143066	0	839	0	46	88	4026220378
1544	20544	2022	125	2	0	11	11	2	1	121121160695	121121142647	0	894	0	9	80.4	4026221280
1545	20545	2022	150	2	0	12	12	3	1	121121168477	121121145422	0	828	0	44	76.2	4026221345
1546	20546	2022	85	2	0	13	13	4	1	121121167942	121121142671	0	546	0	50	84.5	4026220909
1547	20547	2022	109	2	0	14	14	5	1	121121165765	121121143596	0	795	0	15	76	4026220502
1548	20548	2022	172	2	0	15	15	6	1	121121169101	121121150405	0	703	0	21	84.4	4026221869
1549	20549	2022	110	2	0	16	16	7	1	121121163445	121121142761	0	998	0	17	75.2	4026220479
1550	20550	2022	26	2	0	17	17	8	1	121121169315	121121144514	0	946	0	1	86.6	4026220078
1551	20551	2022	97	2	0	18	18	9	1	121121160402	121121143142	0	986	0	46	85.8	4026220273
1552	20552	2022	164	2	0	19	19	10	1	121121166710	121121145387	0	886	0	50	82	4026221753
1553	20553	2022	49	2	0	20	20	11	1	121121165884	121121146783	0	704	0	35	79.6	4026220605
1554	20554	2022	41	2	0	21	21	12	1	121121161738	121121146996	0	738	0	38	77.6	4026221146
1555	20555	2022	66	2	0	22	22	13	1	121121169812	121121141157	0	698	0	0	80.8	4026220549
1556	20556	2022	9	2	0	23	23	14	1	121121160006	121121146704	0	787	0	39	79.4	4026220205
1557	20557	2022	80	2	0	24	24	15	1	121121162302	121121141436	0	785	0	21	79.7	4026221122
1558	20558	2022	188	2	0	25	25	16	1	121121163293	121121141664	0	791	0	50	82.7	4026220265
1559	20559	2022	76	2	0	26	26	17	1	121121168079	121121148679	0	604	0	5	79.4	4026220969
1560	20560	2022	144	2	0	27	27	18	1	121121165921	121121142128	0	567	0	10	79.8	4026221685
1561	20561	2022	135	2	0	28	28	19	1	121121168390	121121145255	0	658	0	42	80.4	4026220723
1562	20562	2022	71	2	0	29	29	20	1	121121169447	121121145342	0	989	0	31	80.2	4026221599
1563	20563	2022	41	2	0	30	30	21	1	121121161269	121121144752	0	778	0	49	73.4	4026220916
1564	20564	2022	146	2	0	31	31	22	1	121121166672	121121141928	0	767	0	27	80.8	4026220850
1565	20565	2022	200	2	4	32	32	23	1	121121163681	121121147260	0	552	0	44	80.2	4026221068
1566	20566	2022	36	2	5	33	33	24	1	121121167488	121121148924	0	545	0	17	84.1	4026221937
1567	20567	2022	42	2	6	34	34	25	1	121121167751	121121146903	0	892	0	13	77	4026220733
1568	20568	2022	16	2	7	35	35	26	1	121121165545	121121147993	0	761	0	46	81.6	4026220707
1569	20569	2022	38	2	23	36	36	27	2	121121161264	121121146301	0	971	0	47	79	4026220675
1570	20570	2022	96	2	24	37	37	28	2	121121162694	121121144182	0	776	0	23	79.2	4026220368
1571	20571	2022	75	2	25	38	38	29	2	121121162175	121121145057	0	984	0	5	78.4	4026221491
1572	20572	2022	76	2	26	39	39	30	2	121121165844	121121147058	0	841	0	8	82.6	4026221345
1573	20573	2022	99	2	27	40	40	31	2	121121161549	121121143566	0	668	0	30	85.6	4026221669
1574	20574	2022	2	2	28	41	41	32	2	121121166529	121121150866	0	951	0	45	87.1	4026220282
1575	20575	2022	84	2	29	1	1	33	2	121121168325	121121145908	0	847	0	39	78.4	4026221246
1576	20576	2022	90	2	30	2	2	34	2	121121160970	121121150389	0	992	0	42	80.8	4026220649
1577	20577	2022	63	2	1	3	3	35	2	121121165565	121121143374	0	992	0	31	74.6	4026221296
1578	20578	2022	43	2	2	4	4	36	2	121121166181	121121150181	0	560	0	24	76.3	4026220981
1579	20579	2022	134	2	3	5	5	37	2	121121161689	121121147750	0	923	0	18	84	4026220603
1580	20580	2022	143	2	4	6	6	38	2	121121164463	121121144183	0	768	0	20	74.6	4026221721
1581	20581	2022	161	2	5	7	7	39	3	121121167512	121121144549	0	576	0	17	82.6	0
1582	20582	2022	80	2	6	8	8	40	3	121121164272	121121142703	0	920	0	20	78.5	0
1583	20583	2022	46	2	7	9	9	41	3	121121161840	121121141988	0	664	0	4	78.4	0
1584	20584	2022	5	2	8	10	10	1	3	121121162870	121121142679	0	783	0	39	79.6	0
1585	20585	2022	144	2	9	11	11	30	3	121121163785	121121149683	0	580	0	0	79.8	0
1586	20586	2022	75	2	10	12	12	30	3	121121166827	121121142564	0	892	0	44	83.4	0
1587	20587	2022	173	2	11	13	13	30	3	121121161731	121121141317	0	664	0	22	73.9	0
1588	20588	2022	151	2	12	14	14	10	3	121121160112	121121149106	0	980	0	16	85.7	0
1589	20589	2022	83	2	13	15	15	11	3	121121165217	121121143178	0	778	0	7	86.1	0
1590	20590	2022	100	2	14	16	16	12	3	121121165434	121121143517	0	1000	0	23	78.9	0
1591	20591	2022	190	2	15	17	17	13	3	121121160362	121121147954	0	764	0	45	85.2	0
1592	20592	2022	194	2	16	18	18	14	3	121121160776	121121147068	0	559	0	15	78.1	0
1593	20593	2022	114	2	17	19	19	15	3	121121169527	121121144708	0	938	0	41	77.9	0
1594	20594	2022	199	2	18	20	20	16	3	121121160618	121121143933	0	924	0	9	72.1	0
1595	20595	2022	198	2	19	21	21	17	3	121121164540	121121148624	0	776	0	8	73.7	0
1596	20596	2022	178	2	20	22	22	18	3	121121164554	121121143515	0	668	0	0	75.9	0
1597	20597	2022	195	2	21	23	23	19	3	121121168431	121121150074	0	743	0	5	86.1	0
1598	20598	2022	93	2	22	24	24	20	3	121121165553	121121142074	0	990	0	40	81.3	0
1599	20599	2022	115	2	23	25	25	21	3	121121162111	121121146341	0	833	0	7	80.5	0
1600	20600	2022	156	2	24	26	26	22	3	121121165416	121121150212	0	549	0	11	82.6	0
1601	20601	2023	36	2	0	27	27	23	1	121121161249	121121148132	0	708	0	23	74.8	6026231364
1602	20602	2023	177	2	0	28	28	24	1	121121166797	121121141172	0	588	0	44	88.2	6026230730
1603	20603	2023	156	2	0	29	29	25	1	121121167952	121121145505	0	874	0	0	78.6	6026230140
1604	20604	2023	122	2	0	30	30	26	1	121121166510	121121144963	0	878	0	11	81.1	6026230228
1605	20605	2023	88	2	0	31	31	27	1	121121160445	121121149481	0	870	0	18	82	6026230230
1606	20606	2023	106	2	0	32	32	28	1	121121162585	121121144130	0	624	0	23	80.4	6026230063
1607	20607	2023	151	2	0	33	33	29	1	121121168669	121121142117	0	773	0	41	77.1	6026230831
1608	20608	2023	159	2	0	34	34	30	1	121121160416	121121146853	0	903	0	1	81.7	6026231692
1609	20609	2023	57	2	0	35	35	31	1	121121164301	121121149922	0	954	0	17	75.5	6026231097
1610	20610	2023	102	2	0	36	36	32	1	121121169412	121121147751	0	715	0	1	83.7	6026230357
1611	20611	2023	147	2	0	37	37	33	1	121121163616	121121149465	0	733	0	47	88	6026230036
1612	20612	2023	179	2	0	38	38	34	1	121121169683	121121145686	0	887	0	40	73.4	6026231421
1613	20613	2023	120	2	0	39	39	35	1	121121166388	121121146358	0	576	0	40	75	6026231132
1614	20614	2023	136	2	0	40	40	36	1	121121166314	121121141752	0	675	0	24	82.4	6026231828
1615	20615	2023	82	2	0	0	41	30	1	121121166673	121121150358	0	904	0	38	80.7	6026231203
1616	20616	2023	35	2	0	0	1	30	1	121121169617	121121143223	0	956	0	37	76.4	6026230145
1617	20617	2023	83	2	0	0	2	30	1	121121161141	121121148920	0	842	0	7	82.1	6026231326
1618	20618	2023	57	2	0	0	3	12	1	121121162554	121121149855	0	859	0	5	76.4	6026230872
1619	20619	2023	78	2	0	0	4	13	1	121121168869	121121146488	0	914	0	16	81.6	6026231056
1620	20620	2023	113	2	0	0	5	14	1	121121162424	121121146314	0	930	0	15	82.7	6026230254
1621	20621	2023	96	2	0	0	30	15	1	121121162823	121121143493	0	921	0	5	78.2	6026230479
1622	20622	2023	9	2	0	0	30	16	1	121121164867	121121145835	0	682	0	42	77.4	6026231305
1623	20623	2023	94	2	0	0	30	17	1	121121167347	121121146414	0	670	0	29	76.4	6026231517
1624	20624	2023	15	2	0	0	30	18	1	121121166244	121121143967	0	748	0	28	81.4	6026231864
1625	20625	2023	88	2	0	0	30	19	1	121121164560	121121146090	0	901	0	49	82	6026230447
1626	20626	2023	46	2	0	0	30	20	1	121121161961	121121149635	0	605	0	40	72.8	6026230123
1627	20627	2023	151	2	0	30	30	21	1	121121163689	121121144825	0	943	0	13	79	6026231609
1628	20628	2023	62	2	0	13	13	22	1	121121167383	121121144516	0	792	0	40	80.2	6026230979
1629	20629	2023	70	2	0	14	14	23	1	121121163884	121121148821	0	933	0	48	86.1	6026231366
1630	20630	2023	189	2	0	15	15	24	1	121121161878	121121146273	0	687	0	15	76.3	6026231935
1631	20631	2023	29	2	0	16	16	25	1	121121164421	121121144920	0	684	0	11	79.9	6026230938
1632	20632	2023	130	2	0	17	17	26	1	121121164771	121121148971	0	693	0	20	79.5	6026231679
1633	20633	2023	172	2	0	18	18	27	1	121121169489	121121143262	0	786	0	12	83.1	6026231842
1634	20634	2023	67	2	0	19	19	28	1	121121160262	121121144250	0	757	0	22	76.4	6026231028
1635	20635	2023	100	2	0	20	20	29	1	121121168666	121121145164	0	682	0	35	74.3	6026230755
1636	20636	2023	139	2	0	21	21	30	1	121121164629	121121147432	0	910	0	5	78.7	6026230487
1637	20637	2023	90	2	0	22	22	31	1	121121168250	121121144896	0	749	0	30	75.7	6026231756
1638	20638	2023	97	2	0	23	23	32	1	121121160820	121121148938	0	899	0	19	76.8	6026230200
1639	20639	2023	29	2	0	24	24	33	1	121121169848	121121148354	0	596	0	37	86.5	6026230836
1640	20640	2023	24	2	0	25	25	34	1	121121163218	121121149754	0	746	0	34	80.9	6026231533
1641	20641	2023	109	2	0	26	26	35	1	121121167296	121121147064	0	875	0	7	82	6026231325
1642	20642	2023	131	2	0	27	27	36	1	121121162612	121121142094	0	843	0	22	80	6026231063
1643	20643	2023	97	2	0	28	28	37	1	121121163220	121121146141	0	569	0	48	81.1	6026230369
1644	20644	2023	51	2	0	29	29	30	1	121121164303	121121146155	0	723	0	27	78.3	6026231168
1645	20645	2023	92	2	0	30	30	30	1	121121166759	121121143516	0	765	0	41	81.3	6026231778
1646	20646	2023	102	2	0	31	31	30	1	121121165799	121121150139	0	982	0	21	81.2	6026231767
1647	20647	2023	123	2	0	32	32	30	1	121121166702	121121147283	0	801	0	36	79.8	6026231862
1648	20648	2023	96	2	0	33	33	30	1	121121161128	121121146211	0	546	0	36	82.5	6026230104
1649	20649	2023	139	2	0	34	34	30	1	121121160580	121121147496	0	887	0	7	77.5	6026230947
1650	20650	2023	15	2	0	35	35	30	1	121121162096	121121149890	0	635	0	25	76.5	6026231119
1651	20651	2023	190	2	0	36	36	4	1	121121164633	121121144922	0	663	0	30	81.6	6026230994
1652	20652	2023	52	2	0	37	37	5	1	121121165156	121121148043	0	561	0	14	83.3	6026230530
1653	20653	2023	16	2	0	38	38	6	1	121121168644	121121149410	0	968	0	4	82.5	6026230285
1654	20654	2023	13	2	0	39	39	7	1	121121164684	121121146002	0	553	0	27	83.1	6026231618
1655	20655	2023	70	2	0	40	40	8	2	121121164142	121121147327	0	700	0	50	73.9	6026231365
1656	20656	2023	22	2	0	41	41	9	2	121121168878	121121143742	0	688	0	32	87.2	6026230629
1657	20657	2023	12	2	0	1	1	10	2	121121161370	121121144005	0	891	0	10	79.8	6026231042
1658	20658	2023	60	2	0	2	2	11	2	121121160933	121121144565	0	757	0	38	72.8	6026231498
1659	20659	2023	168	2	0	3	3	12	2	121121169722	121121145961	0	681	0	29	82.3	6026230790
1660	20660	2023	190	2	0	4	4	13	2	121121163578	121121144459	0	996	0	20	88.9	6026230385
1661	20661	2023	137	2	0	5	5	14	2	121121161179	121121149389	0	876	0	33	86.9	6026230178
1662	20662	2023	143	2	0	6	6	15	2	121121168146	121121142604	0	762	0	33	82.4	6026231823
1663	20663	2023	189	2	0	7	7	16	2	121121164395	121121142880	0	889	0	20	77.1	6026230465
1664	20664	2023	165	2	0	8	8	17	2	121121163492	121121145515	0	774	0	9	81.2	6026231838
1665	20665	2023	53	2	0	9	9	18	2	121121167631	121121141187	0	809	0	46	85	6026231802
1666	20666	2023	2	2	0	10	10	19	2	121121163685	121121146555	0	871	0	40	79.6	6026231305
1667	20667	2023	137	2	0	30	30	20	2	121121164788	121121150116	0	800	0	34	85.9	6026230577
1668	20668	2023	104	2	0	30	30	21	2	121121166824	121121147946	0	747	0	2	79.5	6026231782
1669	20669	2023	1	2	0	30	30	22	2	121121161072	121121150370	0	554	0	28	86.6	6026230967
1670	20670	2023	195	2	0	30	30	23	2	121121165865	121121144651	0	889	0	33	81.2	6026230180
1671	20671	2023	96	2	0	30	30	24	2	121121167510	121121146820	0	812	0	10	78.5	6026230804
1672	20672	2023	167	2	0	30	30	25	2	121121169360	121121150511	0	729	0	32	78.2	6026231836
1673	20673	2023	75	2	0	30	30	26	2	121121169689	121121144899	0	596	0	50	80	6026231349
1674	20674	2023	90	2	0	18	18	27	2	121121168115	121121149892	0	891	0	46	86.1	6026230714
1675	20675	2023	23	2	0	0	19	28	2	121121164401	121121141271	0	953	0	48	77.7	6026230210
1676	20676	2023	7	2	0	0	20	29	2	121121166826	121121143232	0	628	0	44	82.5	6026231175
1677	20677	2023	152	2	0	0	21	30	2	121121162121	121121143500	0	615	0	16	79.4	6026230267
1678	20678	2023	86	2	0	0	22	30	2	121121162368	121121141624	0	817	0	7	81.7	6026231641
1679	20679	2023	59	2	0	0	23	30	2	121121160536	121121149316	0	623	0	14	87.7	6026231238
1680	20680	2023	190	2	0	0	24	30	2	121121168946	121121143834	0	879	0	48	75.8	6026230297
1681	20681	2023	31	2	0	0	25	30	2	121121167309	121121146722	0	818	0	19	80.6	6026230528
1682	20682	2023	95	2	0	0	26	30	2	121121160716	121121149382	0	766	0	42	82.1	6026231274
1683	20683	2023	110	2	0	0	27	30	1	121121161864	121121144855	0	678	0	35	75.7	6026230500
1684	20684	2023	172	2	0	0	28	30	1	121121165798	121121146451	0	848	0	36	87.5	6026230321
1685	20685	2023	19	2	0	0	29	38	1	121121163509	121121148160	0	752	0	15	72.7	6026231916
1686	20686	2023	147	2	0	0	30	39	1	121121169660	121121145819	0	821	0	47	73.8	6026230414
1687	20687	2023	106	2	0	0	31	40	1	121121168625	121121150507	0	982	0	4	78.6	6026231598
1688	20688	2023	119	2	0	0	32	41	1	121121167951	121121149262	0	938	0	7	84	6026230487
1689	20689	2023	128	2	0	33	33	1	1	121121166098	121121142010	0	898	0	39	73.3	6026230738
1690	20690	2023	62	2	0	34	34	2	1	121121162834	121121147357	0	948	0	17	86.5	6026231229
1691	20691	2023	165	2	0	35	35	3	1	121121166149	121121147809	0	760	0	49	82.3	6026230688
1692	20692	2023	16	2	0	36	36	4	1	121121168478	121121144942	0	852	0	42	81.3	6026230722
1693	20693	2023	155	2	0	37	37	5	1	121121162738	121121147439	0	700	0	5	87.1	6026230844
1694	20694	2023	194	2	0	38	38	6	1	121121163054	121121146653	0	753	0	6	78.7	6026230080
1695	20695	2023	50	2	0	39	39	7	1	121121166564	121121150433	0	630	0	42	78.6	6026231791
1696	20696	2023	21	2	0	40	40	8	1	121121164053	121121145978	0	878	0	21	88	6026231016
1697	20697	2023	136	2	0	41	41	9	1	121121166641	121121143578	0	755	0	31	80.3	6026231935
1698	20698	2023	138	2	0	1	1	10	1	121121169101	121121149745	0	943	0	33	76	6026231465
1699	20699	2023	147	2	0	2	2	11	1	121121167195	121121144189	0	836	0	46	87.1	6026231523
1700	20700	2023	158	2	0	3	3	12	1	121121164519	121121147156	0	849	0	10	76.1	6026230263
1701	20701	2023	135	2	0	4	4	13	1	121121167643	121121143748	0	911	0	15	81	6026230909
1702	20702	2023	200	2	0	5	5	14	1	121121164525	121121148069	0	946	0	30	80.7	6026231742
1703	20703	2023	102	2	0	6	6	15	1	121121169136	121121150270	0	609	0	5	82	6026230384
1704	20704	2023	135	2	0	7	7	16	1	121121161411	121121143374	0	669	0	38	79.6	6026230925
1705	20705	2023	104	2	0	8	8	17	1	121121160669	121121150346	0	839	0	41	76.4	6026230443
1706	20706	2023	68	2	0	9	9	18	1	121121160466	121121149070	0	836	0	37	81.7	6026231214
1707	20707	2023	58	2	0	10	10	19	1	121121169776	121121146421	0	716	0	28	75.5	6026231210
1708	20708	2023	71	2	0	11	11	20	1	121121161603	121121142579	0	555	0	21	77.9	6026231517
1709	20709	2023	197	2	0	12	12	21	1	121121163563	121121142807	0	646	0	7	83.3	6026231601
1710	20710	2023	4	2	0	13	13	22	1	121121164041	121121141337	0	667	0	23	81.7	6026231419
1711	20711	2023	145	2	0	14	14	23	1	121121164123	121121146305	0	596	0	35	73.6	6026230553
1712	20712	2023	173	2	0	15	15	24	1	121121167194	121121147431	0	759	0	36	86.5	6026230076
1713	20713	2023	16	2	0	16	16	25	1	121121167537	121121148595	0	773	0	20	83.4	6026231431
1714	20714	2023	184	2	0	17	17	26	1	121121167778	121121146503	0	566	0	14	78.8	6026231386
1715	20715	2023	125	2	0	18	18	27	1	121121163627	121121142421	0	583	0	39	87.9	6026231137
1716	20716	2023	140	2	0	19	19	28	1	121121165495	121121146899	0	773	0	31	73.9	6026230576
1717	20717	2023	124	2	0	20	20	29	1	121121167738	121121145151	0	789	0	6	76.3	6026230858
1718	20718	2023	132	2	0	21	21	30	1	121121168188	121121142930	0	863	0	24	77	6026230328
1719	20719	2023	174	2	0	30	30	31	1	121121161159	121121150708	0	942	0	10	85.1	6026230049
1720	20720	2023	170	2	0	30	30	32	1	121121167593	121121150100	0	670	0	18	76	6026231095
1721	20721	2023	107	2	0	30	30	33	1	121121166673	121121143081	0	902	0	23	84.5	6026230364
1722	20722	2023	103	2	0	30	30	34	1	121121160682	121121150453	0	827	0	4	83.1	6026230858
1723	20723	2023	155	2	0	30	30	35	1	121121163959	121121147942	0	662	0	43	79.8	6026231403
1724	20724	2023	15	2	0	30	30	36	1	121121163118	121121145354	0	943	0	38	85.4	6026230890
1725	20725	2023	103	2	0	0	30	37	1	121121169009	121121143848	0	580	0	38	77.1	6026230950
1726	20726	2023	175	2	0	0	29	38	1	121121160139	121121141139	0	624	0	14	77.1	6026230068
1727	20727	2023	58	2	0	0	30	39	1	121121169872	121121144429	0	614	0	17	80.8	6026231419
1728	20728	2023	45	2	0	0	31	40	1	121121161956	121121150773	0	685	0	8	76	6026231863
1729	20729	2023	82	2	0	0	32	41	1	121121165967	121121145911	0	725	0	2	76.4	6026231425
1730	20730	2023	33	2	0	0	33	1	1	121121167389	121121143593	0	687	0	24	84.6	6026230194
1731	20731	2023	70	2	0	0	34	30	1	121121163233	121121146054	0	617	0	19	85.2	6026230938
1732	20732	2023	90	2	0	0	35	30	1	121121168972	121121145028	0	843	0	32	81.1	6026231192
1733	20733	2023	193	2	0	0	36	30	1	121121168743	121121150769	0	863	0	29	81.5	6026231129
1734	20734	2023	100	2	0	0	37	10	1	121121164018	121121144884	0	906	0	45	80.4	6026230986
1735	20735	2023	167	2	0	0	38	11	1	121121162906	121121147217	0	897	0	28	75.7	6026230772
1736	20736	2023	133	2	0	0	39	12	1	121121166977	121121149663	0	929	0	23	76	6026231289
1737	20737	2023	22	2	0	0	40	13	1	121121168277	121121146647	0	680	0	8	80.8	6026230550
1738	20738	2023	156	2	0	0	41	14	1	121121167288	121121141207	0	561	0	30	79.6	6026230562
1739	20739	2023	6	2	0	0	1	15	1	121121161121	121121141010	0	821	0	38	84.6	6026230602
1740	20740	2023	124	2	0	0	2	16	1	121121160057	121121142336	0	591	0	40	75.5	6026230063
1741	20741	2023	170	2	0	0	3	17	1	121121166867	121121148115	0	560	0	38	85	6026231561
1742	20742	2023	192	2	0	0	4	18	1	121121167060	121121149992	0	665	0	19	81.2	6026230049
1743	20743	2023	187	2	0	0	5	19	1	121121162821	121121150034	0	690	0	40	79.7	6026231885
1744	20744	2023	132	2	0	6	6	20	1	121121165545	121121150694	0	915	0	4	84.7	6026231059
1745	20745	2023	11	2	0	7	7	21	1	121121168158	121121147670	0	728	0	3	76.9	6026230400
1746	20746	2023	92	2	0	8	8	22	1	121121169087	121121148220	0	897	0	36	76	6026230153
1747	20747	2023	128	2	0	9	9	23	1	121121160753	121121144985	0	984	0	2	88.3	6026231573
1748	20748	2023	152	2	0	10	10	24	1	121121164067	121121144469	0	617	0	1	75.8	6026231529
1749	20749	2023	174	2	0	11	11	25	1	121121166565	121121142529	0	835	0	4	78.6	6026231525
1750	20750	2023	47	2	0	12	12	26	1	121121163927	121121150399	0	872	0	6	80.7	6026230064
1751	20751	2023	127	2	0	13	13	27	1	121121166503	121121144913	0	847	0	3	79.8	6026230043
1752	20752	2023	122	2	0	14	14	28	1	121121160940	121121145001	0	718	0	25	89.6	6026230623
1753	20753	2023	117	2	0	15	15	29	1	121121160659	121121150558	0	874	0	30	79.7	6026230145
1754	20754	2023	185	2	0	16	16	30	1	121121161067	121121141475	0	936	0	39	80.3	6026231926
1755	20755	2023	1	2	0	17	17	31	1	121121166204	121121147814	0	599	0	9	78.1	6026231037
1756	20756	2023	32	2	0	18	18	32	1	121121163285	121121148895	0	873	0	10	78.6	6026231326
1757	20757	2023	16	2	0	19	19	33	1	121121167362	121121148459	0	922	0	41	82.3	6026231140
1758	20758	2023	189	2	0	20	20	34	1	121121166995	121121143796	0	863	0	47	85.6	6026230846
1759	20759	2023	104	2	0	21	21	35	1	121121164388	121121146221	0	955	0	25	81.3	6026230875
1760	20760	2023	94	2	0	22	22	36	1	121121160864	121121144425	0	742	0	44	80.5	6026230377
1761	20761	2023	161	2	0	23	23	30	1	121121162146	121121148704	0	612	0	0	81.7	6026231106
1762	20762	2023	90	2	0	24	24	30	1	121121161957	121121147263	0	704	0	38	79.6	6026230590
1763	20763	2023	8	2	0	25	25	30	1	121121166889	121121148254	0	759	0	24	76.6	6026230318
1764	20764	2023	33	2	0	26	26	12	1	121121166070	121121146137	0	826	0	11	78.6	6026231374
1765	20765	2023	80	2	0	27	27	13	1	121121168636	121121148115	0	804	0	34	86.8	6026230706
1766	20766	2023	116	2	0	28	28	14	1	121121165628	121121147623	0	780	0	12	79.5	6026231974
1767	20767	2023	181	2	0	29	29	15	1	121121166775	121121149843	0	748	0	0	75.8	6026231954
1768	20768	2023	130	2	0	30	30	16	1	121121169607	121121143948	0	685	0	16	83.8	6026230842
1769	20769	2023	8	2	0	31	31	17	1	121121163680	121121141160	0	680	0	5	76.9	6026231379
1770	20770	2023	126	2	0	32	32	18	1	121121166011	121121145278	0	948	0	32	77.7	6026230510
1771	20771	2023	103	2	0	33	33	19	1	121121168344	121121143820	0	829	0	23	75.5	6026230300
1772	20772	2023	191	2	0	34	34	20	1	121121161447	121121141066	0	690	0	30	83.6	6026231242
1773	20773	2023	27	2	0	35	35	21	1	121121162857	121121144472	0	620	0	39	85.8	6026230206
1774	20774	2023	30	2	0	36	36	22	1	121121164563	121121144611	0	879	0	18	72.5	6026231850
1775	20775	2023	200	2	0	37	37	23	1	121121162458	121121143741	0	892	0	10	78.1	6026230302
1776	20776	2023	97	2	0	38	38	24	1	121121167053	121121143155	0	628	0	29	78.7	6026230649
1777	20777	2023	179	2	0	39	39	25	1	121121164144	121121147113	0	677	0	44	79	6026230544
1778	20778	2023	13	2	0	40	40	26	1	121121161622	121121142143	0	638	0	16	76.1	6026231732
1779	20779	2023	163	2	0	41	41	27	1	121121164844	121121145930	0	861	0	39	77.2	6026230013
1780	20780	2023	167	2	0	1	1	28	1	121121168423	121121150275	0	871	0	14	81.8	6026231834
1781	20781	2023	86	2	0	2	2	29	1	121121163118	121121147408	0	756	0	37	79	6026231505
1782	20782	2023	70	2	0	30	30	30	1	121121161796	121121142058	0	845	0	43	75.2	6026231511
1783	20783	2023	1	2	0	30	30	31	1	121121160632	121121148946	0	931	0	3	87.7	6026231250
1784	20784	2023	110	2	0	30	30	32	1	121121165227	121121148867	0	552	0	11	80.8	6026230073
1785	20785	2023	171	2	0	30	30	33	1	121121167284	121121140993	0	925	0	24	79.1	6026231672
1786	20786	2023	175	2	0	30	30	34	1	121121168795	121121148150	0	663	0	50	83.4	6026230184
1787	20787	2023	34	2	0	30	30	35	1	121121163359	121121149779	0	994	0	5	77.3	6026230265
1788	20788	2023	152	2	0	30	30	36	1	121121168832	121121141947	0	806	0	22	78.4	6026231205
1789	20789	2023	163	2	0	10	10	37	1	121121161415	121121147503	0	807	0	20	79.9	6026230629
1790	20790	2023	104	2	0	11	11	30	1	121121169307	121121144866	0	781	0	35	81.6	6026231985
1791	20791	2023	30	2	0	0	12	30	1	121121167696	121121148099	0	964	0	40	80	6026231912
1792	20792	2023	29	2	0	0	13	30	1	121121160878	121121145205	0	609	0	7	81.9	6026231827
1793	20793	2023	42	2	0	0	14	30	1	121121169033	121121149329	0	728	0	5	80.6	6026230986
1794	20794	2023	162	2	0	0	15	30	1	121121166911	121121147779	0	997	0	4	82.2	6026231272
1795	20795	2023	162	2	0	0	16	30	1	121121161774	121121144460	0	966	0	47	87.6	6026231735
1796	20796	2023	10	2	0	0	17	30	1	121121164951	121121144411	0	700	0	44	84	6026231861
1797	20797	2023	165	2	0	0	18	4	1	121121165667	121121146893	0	607	0	26	75.1	6026230368
1798	20798	2023	10	2	0	0	19	5	1	121121166529	121121144087	0	632	0	13	87.6	6026231394
1799	20799	2023	200	2	0	0	20	6	1	121121160663	121121150255	0	981	0	30	83.2	6026231266
1800	20800	2023	53	2	0	0	21	7	1	121121169323	121121141174	0	935	0	25	80.9	6026231413
1801	20801	2023	166	2	0	0	22	8	1	121121167708	121121149334	0	691	0	34	81.4	6026231809
1802	20802	2023	175	2	0	0	23	9	1	121121161979	121121141948	0	961	0	17	81.2	6026230128
1803	20803	2023	13	2	0	0	24	10	1	121121160838	121121143776	0	555	0	27	80.4	6026230754
1804	20804	2023	38	2	0	0	25	11	1	121121163404	121121142834	0	725	0	26	83	6026230303
1805	20805	2023	181	2	0	0	26	12	1	121121161712	121121149712	0	800	0	39	76.9	6026231991
1806	20806	2023	65	2	0	0	27	13	1	121121161220	121121150567	0	896	0	0	77.7	6026231552
1807	20807	2023	9	2	0	0	28	14	1	121121169075	121121144972	0	834	0	45	76.5	6026231407
1808	20808	2023	174	2	0	0	29	15	1	121121163052	121121143199	0	758	0	44	76.6	6026230993
1809	20809	2023	114	2	0	30	30	16	1	121121168573	121121140961	0	991	0	48	78.4	6026231683
1810	20810	2023	92	2	0	31	31	17	1	121121160483	121121145096	0	867	0	33	80.4	6026231464
1811	20811	2023	172	2	0	32	32	18	1	121121165817	121121148067	0	799	0	13	81.3	6026231968
1812	20812	2023	38	2	0	33	33	19	1	121121161410	121121142866	0	846	0	14	79	6026230382
